itag,length
Solyc10g054100.1.1,204
Solyc10g054280.1.1,741
Solyc10g054320.1.1,768
Solyc10g054330.1.1,786
Solyc10g054400.1.1,831
Solyc10g054420.1.1,684
Solyc10g054430.1.1,330
Solyc10g054440.1.1,2124
Solyc10g054460.1.1,675
Solyc10g054470.1.1,228
Solyc10g054480.1.1,915
Solyc10g054520.1.1,228
Solyc10g054560.1.1,495
Solyc10g054570.1.1,495
Solyc10g054590.1.1,495
Solyc10g054660.1.1,129
Solyc10g054690.1.1,834
Solyc10g054730.1.1,1329
Solyc10g054780.1.1,1041
Solyc10g054840.1.1,984
Solyc10g054850.1.1,816
Solyc10g054860.1.1,6168
Solyc10g054880.1.1,780
Solyc10g054910.1.1,519
Solyc10g054930.1.1,1023
Solyc10g055240.1.1,957
Solyc10g055260.1.1,1473
Solyc10g055350.1.1,279
Solyc10g055390.1.1,1602
Solyc10g055400.1.1,231
Solyc10g055410.1.1,822
Solyc10g055450.1.1,5541
Solyc10g055490.1.1,360
Solyc10g055520.1.1,480
Solyc10g055540.1.1,504
Solyc10g055560.1.1,813
Solyc10g055610.1.1,453
Solyc10g055620.1.1,771
Solyc10g055630.1.1,852
Solyc10g055640.1.1,933
Solyc10g055650.1.1,1020
Solyc10g055660.1.1,462
Solyc10g055670.1.1,1440
Solyc10g055680.1.1,1074
Solyc10g055700.1.1,1380
Solyc10g055710.1.1,2925
Solyc10g055720.1.1,1692
Solyc10g061830.1.1,192
Solyc10g061880.1.1,435
Solyc10g061930.1.1,501
Solyc10g061940.1.1,354
Solyc10g061950.1.1,252
Solyc10g061960.1.1,1470
Solyc10g061970.1.1,279
Solyc10g061990.1.1,576
Solyc10g062020.1.1,762
Solyc10g062050.1.1,240
Solyc10g062060.1.1,312
Solyc10g062180.1.1,2226
Solyc10g062200.1.1,432
Solyc10g062220.1.1,486
Solyc10g062330.1.1,906
Solyc10g062340.1.1,2289
Solyc10g074350.1.1,645
Solyc10g074470.1.1,2412
Solyc10g074500.1.1,1122
Solyc10g074510.1.1,186
Solyc10g074520.1.1,909
Solyc10g074540.1.1,1035
Solyc10g074560.1.1,1827
Solyc10g074570.1.1,1674
Solyc10g074580.1.1,1146
Solyc10g074590.1.1,1104
Solyc10g074600.1.1,510
Solyc10g074610.1.1,405
Solyc10g074630.1.1,582
Solyc10g074650.1.1,2085
Solyc10g074680.1.1,2481
Solyc10g074690.1.1,1308
Solyc10g074700.1.1,1242
Solyc10g074710.1.1,1281
Solyc10g074720.1.1,912
Solyc10g074740.1.1,600
Solyc10g074790.1.1,1275
Solyc10g074810.1.1,1434
Solyc10g074820.1.1,951
Solyc10g074850.1.1,840
Solyc10g074860.1.1,72
Solyc10g074870.1.1,849
Solyc10g074880.1.1,1080
Solyc10g074890.1.1,2718
Solyc10g074900.1.1,2727
Solyc10g074910.1.1,768
Solyc10g074930.1.1,1428
Solyc10g074940.1.1,3975
Solyc10g074970.1.1,1281
Solyc10g074980.1.1,1875
Solyc10g074990.1.1,315
Solyc10g075020.1.1,690
Solyc10g075030.1.1,2640
Solyc10g075040.1.1,1596
Solyc10g075050.1.1,351
Solyc10g075100.1.1,345
Solyc10g075160.1.1,435
Solyc10g076170.1.1,537
Solyc10g076180.1.1,966
Solyc10g076250.1.1,1437
Solyc10g076260.1.1,1629
Solyc10g076270.1.1,1851
Solyc10g076290.1.1,2028
Solyc10g076300.1.1,594
Solyc10g076350.1.1,411
Solyc10g076360.1.1,675
Solyc10g076420.1.1,513
Solyc10g076450.1.1,2850
Solyc10g076510.1.1,1812
Solyc10g076530.1.1,1512
Solyc10g076540.1.1,237
Solyc10g076550.1.1,1233
Solyc10g076590.1.1,1092
Solyc10g076600.1.1,1320
Solyc10g076690.1.1,723
Solyc10g076700.1.1,663
Solyc10g076710.1.1,1806
Solyc10g076750.1.1,384
Solyc10g076800.1.1,1404
Solyc10g076810.1.1,654
Solyc10g076860.1.1,909
Solyc10g076870.1.1,3024
Solyc10g076890.1.1,822
Solyc10g076910.1.1,3858
Solyc10g076920.1.1,852
Solyc10g076930.1.1,708
Solyc10g076990.1.1,2226
Solyc10g077000.1.1,2538
Solyc10g077010.1.1,450
Solyc10g077020.1.1,2100
Solyc10g077030.1.1,750
Solyc10g077040.1.1,1215
Solyc10g077050.1.1,1449
Solyc10g077070.1.1,2145
Solyc10g077090.1.1,429
Solyc10g077100.1.1,1377
Solyc10g077110.1.1,1119
Solyc10g077120.1.1,564
Solyc10g077130.1.1,618
Solyc10g077140.1.1,2205
Solyc10g078150.1.1,597
Solyc10g078160.1.1,1500
Solyc10g078180.1.1,1866
Solyc10g078190.1.1,1830
Solyc10g078240.1.1,1530
Solyc10g078280.2.1,1482
Solyc10g078290.1.1,1983
Solyc10g078300.1.1,1029
Solyc10g078310.1.1,873
Solyc10g078320.1.1,2964
Solyc10g078330.1.1,1272
Solyc10g078340.1.1,1443
Solyc10g078350.1.1,1230
Solyc10g078370.1.1,1785
Solyc10g078390.1.1,1725
Solyc10g078400.1.1,1203
Solyc10g078410.1.1,1170
Solyc10g078430.1.1,1065
Solyc10g078450.1.1,135
Solyc10g078470.1.1,1542
Solyc10g078480.1.1,1449
Solyc10g078490.1.1,732
Solyc10g078500.1.1,315
Solyc10g078520.1.1,777
Solyc10g078540.1.1,585
Solyc10g078550.1.1,1236
Solyc10g078560.1.1,924
Solyc10g078570.1.1,285
Solyc10g078580.1.1,183
Solyc10g078590.1.1,747
Solyc10g078620.1.1,648
Solyc10g078630.1.1,198
Solyc10g078660.1.1,501
Solyc10g078680.1.1,2265
Solyc10g078690.1.1,627
Solyc10g078700.1.1,1119
Solyc10g078710.1.1,408
Solyc10g078730.1.1,1203
Solyc10g078740.1.1,1179
Solyc10g078750.1.1,882
Solyc10g078790.1.1,1908
Solyc10g078830.1.1,756
Solyc10g078860.1.1,3462
Solyc10g078880.1.1,3450
Solyc10g078900.1.1,1230
Solyc10g078910.1.1,2010
Solyc10g078920.1.1,561
Solyc10g078930.1.1,1056
Solyc10g078950.1.1,1686
Solyc10g078960.1.1,495
Solyc10g079000.1.1,585
Solyc10g079010.1.1,3765
Solyc10g079050.1.1,1143
Solyc10g079070.1.1,1086
Solyc10g079080.1.1,519
Solyc10g079090.1.1,873
Solyc10g079110.1.1,1149
Solyc10g079120.1.1,2112
Solyc10g079130.1.1,1578
Solyc10g079140.1.1,1218
Solyc10g079160.1.1,1230
Solyc10g079170.1.1,2667
Solyc10g079190.1.1,1440
Solyc10g079200.1.1,894
Solyc10g079220.2.1,984
Solyc10g079250.1.1,1188
Solyc10g079260.1.1,693
Solyc10g079280.1.1,933
Solyc10g079290.1.1,2109
Solyc10g079300.1.1,2820
Solyc10g079310.1.1,627
Solyc10g079350.1.1,1452
Solyc10g079360.1.1,936
Solyc10g079370.1.1,939
Solyc10g079420.1.1,618
Solyc10g079430.1.1,690
Solyc10g079440.1.1,1275
Solyc10g079450.1.1,1836
Solyc10g079460.1.1,1485
Solyc10g079470.2.1,1767
Solyc10g079480.1.1,1503
Solyc10g079490.1.1,1200
Solyc10g079500.1.1,1494
Solyc10g079510.1.1,3732
Solyc10g079550.1.1,519
Solyc10g079560.1.1,1305
Solyc10g079580.1.1,606
Solyc10g079590.1.1,957
Solyc10g079600.1.1,684
Solyc10g079610.1.1,1119
Solyc10g079620.1.1,888
Solyc10g079700.1.1,720
Solyc10g079710.1.1,855
Solyc10g079720.1.1,1410
Solyc10g079730.1.1,4203
Solyc10g079740.1.1,918
Solyc10g079750.1.1,1467
Solyc10g079770.1.1,1338
Solyc10g079780.1.1,324
Solyc10g079820.1.1,471
Solyc10g079830.1.1,393
Solyc10g079840.1.1,1239
Solyc10g079850.1.1,3393
Solyc10g079880.1.1,1317
Solyc10g079890.1.1,1023
Solyc10g079920.1.1,255
Solyc10g079930.1.1,1314
Solyc10g079950.1.1,1461
Solyc10g079970.1.1,864
Solyc10g079990.1.1,579
Solyc10g080000.1.1,390
Solyc10g080010.1.1,1554
Solyc10g080020.1.1,1578
Solyc10g080040.1.1,1782
Solyc10g080070.1.1,1134
Solyc10g080080.1.1,1632
Solyc10g080090.1.1,2319
Solyc10g080100.1.1,2838
Solyc10g080110.1.1,1437
Solyc10g080120.1.1,360
Solyc10g080130.1.1,927
Solyc10g080150.1.1,1188
Solyc10g080160.1.1,1158
Solyc10g080180.1.1,1500
Solyc10g080190.1.1,231
Solyc10g080200.1.1,819
Solyc10g080220.1.1,1779
Solyc10g080260.1.1,2094
Solyc10g080280.1.1,870
Solyc10g080290.1.1,144
Solyc10g080300.1.1,375
Solyc10g080320.1.1,1524
Solyc10g080330.1.1,1146
Solyc10g080350.1.1,5034
Solyc10g080360.1.1,192
Solyc10g080370.1.1,198
Solyc10g080390.1.1,1896
Solyc10g080400.1.1,696
Solyc10g080420.1.1,1632
Solyc10g080430.1.1,2325
Solyc10g080440.1.1,1710
Solyc10g080450.1.1,417
Solyc10g080470.1.1,1056
Solyc10g080480.1.1,870
Solyc10g080490.1.1,891
Solyc10g080500.1.1,1134
Solyc10g080520.1.1,1209
Solyc10g080530.1.1,984
Solyc10g080550.1.1,1737
Solyc10g080560.1.1,867
Solyc10g080590.1.1,495
Solyc10g080600.1.1,705
Solyc10g080610.1.1,1035
Solyc10g080630.1.1,4182
Solyc10g080640.1.1,1902
Solyc10g080660.1.1,672
Solyc10g080680.1.1,624
Solyc10g080690.1.1,1299
Solyc10g080700.1.1,2130
Solyc10g080710.1.1,1743
Solyc10g080720.1.1,1227
Solyc10g080730.1.1,774
Solyc10g080740.1.1,2904
Solyc10g080760.1.1,540
Solyc10g080770.1.1,1353
Solyc10g080780.1.1,810
Solyc10g080810.1.1,882
Solyc10g080870.2.1,1533
Solyc10g080880.1.1,1761
Solyc10g080890.1.1,873
Solyc10g080900.1.1,864
Solyc10g080930.1.1,1368
Solyc10g080940.1.1,1359
Solyc10g080950.1.1,1389
Solyc10g080970.1.1,900
Solyc10g081010.1.1,1599
Solyc10g081020.1.1,4929
Solyc10g081030.1.1,600
Solyc10g081050.1.1,930
Solyc10g081060.1.1,672
Solyc10g081070.1.1,2055
Solyc10g081080.1.1,156
Solyc10g081090.1.1,384
Solyc10g081100.1.1,450
Solyc10g081110.1.1,1005
Solyc10g081120.1.1,2025
Solyc10g081130.1.1,750
Solyc10g081140.1.1,1779
Solyc10g081150.1.1,1320
Solyc10g081160.1.1,792
Solyc10g081170.1.1,450
Solyc10g081180.1.1,663
Solyc10g081190.1.1,666
Solyc10g081200.1.1,4416
Solyc10g081210.1.1,270
Solyc10g081220.1.1,561
Solyc10g081230.1.1,342
Solyc10g081240.1.1,1143
Solyc10g081250.1.1,3261
Solyc10g081260.1.1,1458
Solyc10g081270.1.1,957
Solyc10g081280.1.1,720
Solyc10g081290.1.1,624
Solyc10g081310.1.1,393
Solyc10g081330.1.1,1254
Solyc10g081350.1.1,1053
Solyc10g081360.1.1,453
Solyc10g081370.1.1,267
Solyc10g081380.1.1,474
Solyc10g081410.1.1,567
Solyc10g081420.1.1,2337
Solyc10g081430.1.1,1494
Solyc10g081440.1.1,837
Solyc10g081450.1.1,1272
Solyc10g081460.1.1,1953
Solyc10g081470.1.1,1644
Solyc10g081480.1.1,546
Solyc10g081510.1.1,2298
Solyc10g081530.1.1,1056
Solyc10g081540.1.1,1497
Solyc10g081570.1.1,1206
Solyc10g081580.1.1,933
Solyc10g081590.1.1,708
Solyc10g081600.1.1,1227
Solyc10g081610.1.1,3369
Solyc10g081620.1.1,1551
Solyc10g081630.1.1,1530
Solyc10g081650.1.1,1848
Solyc10g081660.1.1,1278
Solyc10g081680.1.1,231
Solyc10g081710.1.1,1134
Solyc10g081720.1.1,1350
Solyc10g081730.1.1,1326
Solyc10g081750.1.1,585
Solyc10g081760.1.1,2541
Solyc10g081820.1.1,732
Solyc10g081830.1.1,843
Solyc10g081850.1.1,912
Solyc10g081880.1.1,2742
Solyc10g081900.1.1,2397
Solyc10g081910.1.1,2805
Solyc10g081920.1.1,2736
Solyc10g082030.1.1,804
Solyc10g083110.1.1,954
Solyc10g083120.1.1,441
Solyc10g083140.1.1,207
Solyc10g083150.1.1,2673
Solyc10g083160.1.1,1257
Solyc10g083170.1.1,858
Solyc10g083180.1.1,945
Solyc10g083190.1.1,1986
Solyc10g083200.1.1,2019
Solyc10g083220.1.1,672
Solyc10g083240.1.1,390
Solyc10g083260.1.1,225
Solyc10g083270.1.1,996
Solyc10g083280.1.1,453
Solyc10g083290.1.1,1749
Solyc10g083300.1.1,1770
Solyc10g083310.1.1,3033
Solyc10g083330.1.1,918
Solyc10g083350.1.1,885
Solyc10g083360.1.1,1401
Solyc10g083440.1.1,1344
Solyc10g083470.1.1,1272
Solyc10g083480.1.1,1290
Solyc10g083490.1.1,1443
Solyc10g083500.1.1,3018
Solyc10g083510.1.1,1170
Solyc10g083520.1.1,513
Solyc10g083570.1.1,1077
Solyc10g083590.1.1,3309
Solyc10g083600.1.1,1014
Solyc10g083610.1.1,2490
Solyc10g083630.1.1,5475
Solyc10g083640.1.1,1053
Solyc10g083650.1.1,687
Solyc10g083670.1.1,1602
Solyc10g083710.1.1,1281
Solyc10g083720.1.1,1584
Solyc10g083730.1.1,900
Solyc10g083740.1.1,492
Solyc10g083760.1.1,1821
Solyc10g083780.1.1,702
Solyc10g083790.1.1,1644
Solyc10g083800.1.1,2721
Solyc10g083830.1.1,1842
Solyc10g083840.1.1,486
Solyc10g083870.1.1,612
Solyc10g083910.1.1,375
Solyc10g083920.1.1,1479
Solyc10g083930.1.1,693
Solyc10g083950.1.1,1710
Solyc10g083960.1.1,1497
Solyc10g083970.1.1,1173
Solyc10g083990.1.1,729
Solyc10g084000.1.1,1086
Solyc10g084040.1.1,660
Solyc10g084050.1.1,2427
Solyc10g084080.1.1,1542
Solyc10g084090.1.1,4014
Solyc10g084100.1.1,960
Solyc10g084140.1.1,1467
Solyc10g084150.1.1,663
Solyc10g084160.1.1,1494
Solyc10g084180.1.1,1482
Solyc10g084210.1.1,798
Solyc10g084220.1.1,2340
Solyc10g084250.1.1,2166
Solyc10g084270.1.1,1563
Solyc10g084280.1.1,1437
Solyc10g084290.1.1,1863
Solyc10g084300.1.1,795
Solyc10g084310.1.1,429
Solyc10g084320.1.1,2316
Solyc10g084350.1.1,621
Solyc10g084370.1.1,891
Solyc10g084380.1.1,1269
Solyc10g084400.1.1,708
Solyc10g084420.1.1,549
Solyc10g084440.1.1,489
Solyc10g084510.1.1,360
Solyc10g084520.1.1,159
Solyc10g084530.1.1,276
Solyc10g084540.1.1,4692
Solyc10g084610.1.1,465
Solyc10g084620.1.1,630
Solyc10g084630.1.1,417
Solyc10g084640.1.1,699
Solyc10g084650.1.1,4050
Solyc10g084660.1.1,420
Solyc10g084670.1.1,2832
Solyc10g084680.1.1,1362
Solyc10g084690.1.1,1380
Solyc10g084700.1.1,804
Solyc10g084740.1.1,1323
Solyc10g084760.1.1,6132
Solyc10g084770.1.1,1242
Solyc10g084800.1.1,1377
Solyc10g084820.1.1,855
Solyc10g084830.1.1,1590
Solyc10g084850.1.1,648
Solyc10g084920.1.1,630
Solyc10g084930.1.1,2154
Solyc10g084970.1.1,1176
Solyc10g084990.1.1,939
Solyc10g085000.1.1,1476
Solyc10g085020.1.1,1365
Solyc10g085030.1.1,600
Solyc10g085040.1.1,600
Solyc10g085050.1.1,1812
Solyc10g085060.1.1,2592
Solyc10g085070.1.1,1803
Solyc10g085080.1.1,855
Solyc10g085100.1.1,1515
Solyc10g085150.1.1,927
Solyc10g085160.1.1,771
Solyc10g085180.1.1,723
Solyc10g085190.1.1,1086
Solyc10g085200.1.1,1254
Solyc10g085220.1.1,2547
Solyc10g085240.1.1,1416
Solyc10g085280.1.1,1428
Solyc10g085290.1.1,1050
Solyc10g085300.1.1,513
Solyc10g085320.1.1,1356
Solyc10g085340.1.1,930
Solyc10g085390.1.1,1767
Solyc10g085400.1.1,954
Solyc10g085410.1.1,2043
Solyc10g085420.1.1,645
Solyc10g085430.1.1,909
Solyc10g085440.1.1,219
Solyc10g085450.1.1,912
Solyc10g085460.1.1,3687
Solyc10g085480.1.1,495
Solyc10g085490.1.1,900
Solyc10g085500.1.1,1524
Solyc10g085550.1.1,1335
Solyc10g085560.1.1,924
Solyc10g085570.1.1,2382
Solyc10g085580.1.1,2106
Solyc10g085590.1.1,1212
Solyc10g085600.1.1,2892
Solyc10g085630.1.1,1233
Solyc10g085680.1.1,1494
Solyc10g085690.1.1,1074
Solyc10g085710.1.1,1758
Solyc10g085720.1.1,1572
Solyc10g085740.1.1,1047
Solyc10g085750.1.1,1869
Solyc10g085790.1.1,1527
Solyc10g085810.1.1,705
Solyc10g085820.1.1,681
Solyc10g085830.1.1,1086
Solyc10g085850.1.1,177
Solyc10g085900.1.1,921
Solyc10g085910.1.1,894
Solyc10g085920.1.1,1251
Solyc10g085930.1.1,714
Solyc10g085950.1.1,795
Solyc10g085970.1.1,597
Solyc10g085980.1.1,1074
Solyc10g085990.1.1,1116
Solyc10g086000.1.1,2193
Solyc10g086010.1.1,1308
Solyc10g086020.1.1,429
Solyc10g086030.1.1,1764
Solyc10g086040.1.1,339
Solyc10g086060.1.1,1416
Solyc10g086070.1.1,1635
Solyc10g086120.1.1,525
Solyc10g086150.1.1,876
Solyc10g086170.1.1,1281
Solyc10g086180.1.1,2136
Solyc10g086190.1.1,1020
Solyc10g086210.1.1,882
Solyc10g086220.1.1,1131
Solyc10g086250.1.1,828
Solyc10g086270.1.1,780
Solyc10g086320.1.1,2370
Solyc10g086330.1.1,465
Solyc10g086340.1.1,3135
Solyc10g086350.1.1,651
Solyc10g086360.1.1,735
Solyc10g086400.1.1,720
Solyc10g086410.2.1,1935
Solyc10g086420.1.1,1503
Solyc10g086470.1.1,600
Solyc10g086500.1.1,774
Solyc10g086510.1.1,282
Solyc10g086530.1.1,2286
Solyc10g086540.1.1,2211
Solyc10g086550.1.1,2442
Solyc10g086560.1.1,768
Solyc10g086570.2.1,381
Solyc10g086580.1.1,1338
Solyc10g086660.1.1,2040
Solyc10g086690.1.1,882
Solyc10g086730.1.1,1230
Solyc10g086740.1.1,1041
Solyc10g086750.1.1,483
Solyc10g086760.1.1,1347
Solyc10g086780.1.1,933
Solyc11g005000.1.1,345
Solyc11g005010.1.1,1344
Solyc11g005020.1.1,3036
Solyc11g005030.1.1,1092
Solyc11g005040.1.1,1149
Solyc11g005050.1.1,168
Solyc11g005060.1.1,687
Solyc11g005070.1.1,1431
Solyc11g005080.1.1,2028
Solyc11g005090.1.1,1473
Solyc11g005100.1.1,2481
Solyc11g005110.1.1,1572
Solyc11g005130.1.1,2250
Solyc11g005140.1.1,1770
Solyc11g005150.1.1,1860
Solyc11g005170.1.1,1731
Solyc11g005190.1.1,1083
Solyc11g005200.1.1,861
Solyc11g005220.1.1,486
Solyc11g005250.1.1,4131
Solyc11g005260.1.1,996
Solyc11g005330.1.1,1134
Solyc11g005340.1.1,771
Solyc11g005360.1.1,279
Solyc11g005370.1.1,294
Solyc11g005380.1.1,1488
Solyc11g005400.1.1,843
Solyc11g005420.1.1,747
Solyc11g005440.1.1,2898
Solyc11g005450.1.1,1050
Solyc11g005460.1.1,699
Solyc11g005550.1.1,900
Solyc11g005560.1.1,3261
Solyc11g005570.1.1,495
Solyc11g005580.1.1,1317
Solyc11g005590.1.1,798
Solyc11g005600.1.1,1239
Solyc11g005620.1.1,1044
Solyc11g005630.1.1,2334
Solyc11g005640.1.1,669
Solyc11g005670.1.1,1605
Solyc11g005680.1.1,459
Solyc11g005690.1.1,4029
Solyc11g005700.1.1,1263
Solyc11g005710.1.1,1968
Solyc11g005730.1.1,1167
Solyc11g005770.1.1,1680
Solyc11g005790.1.1,1293
Solyc11g005800.1.1,1347
Solyc11g005810.1.1,1023
Solyc11g005820.1.1,573
Solyc11g005860.1.1,1965
Solyc11g005870.1.1,1482
Solyc11g005880.1.1,255
Solyc11g005900.1.1,915
Solyc11g005910.1.1,3405
Solyc11g005920.1.1,2064
Solyc11g005940.1.1,2379
Solyc11g005950.1.1,1635
Solyc11g005960.1.1,2280
Solyc11g005970.1.1,1962
Solyc11g006000.1.1,1845
Solyc11g006010.1.1,1743
Solyc11g006020.1.1,483
Solyc11g006040.1.1,2814
Solyc11g006060.1.1,1356
Solyc11g006070.1.1,462
Solyc11g006080.1.1,1176
Solyc11g006110.1.1,456
Solyc11g006130.1.1,1002
Solyc11g006140.1.1,1788
Solyc11g006170.1.1,1950
Solyc11g006180.1.1,2304
Solyc11g006190.1.1,1014
Solyc11g006200.1.1,3243
Solyc11g006220.1.1,4581
Solyc11g006230.1.1,669
Solyc11g006250.1.1,1089
Solyc11g006270.1.1,801
Solyc11g006300.1.1,819
Solyc11g006320.1.1,3354
Solyc11g006340.1.1,1899
Solyc11g006350.1.1,1134
Solyc11g006360.1.1,339
Solyc11g006370.1.1,1737
Solyc11g006380.1.1,1479
Solyc11g006390.1.1,3957
Solyc11g006400.1.1,690
Solyc11g006410.1.1,2292
Solyc11g006420.1.1,1038
Solyc11g006430.1.1,1086
Solyc11g006460.1.1,1260
Solyc11g006470.1.1,1089
Solyc11g006480.1.1,534
Solyc11g006490.1.1,924
Solyc11g006500.1.1,699
Solyc11g006510.1.1,630
Solyc11g006540.1.1,1083
Solyc11g006550.1.1,924
Solyc11g006560.1.1,1455
Solyc11g006580.1.1,684
Solyc11g006620.1.1,1977
Solyc11g006650.1.1,2535
Solyc11g006660.1.1,1314
Solyc11g006680.1.1,2799
Solyc11g006690.1.1,435
Solyc11g006710.1.1,1755
Solyc11g006720.1.1,633
Solyc11g006750.1.1,261
Solyc11g006760.1.1,771
Solyc11g006770.1.1,630
Solyc11g006780.1.1,723
Solyc11g006820.1.1,246
Solyc11g006830.1.1,981
Solyc11g006860.1.1,894
Solyc11g006870.1.1,399
Solyc11g006880.1.1,504
Solyc11g006920.1.1,372
Solyc11g006940.1.1,1827
Solyc11g006960.1.1,3903
Solyc11g006970.1.1,876
Solyc11g006990.1.1,1137
Solyc11g007000.1.1,1428
Solyc11g007010.1.1,2559
Solyc11g007020.1.1,1269
Solyc11g007030.1.1,1266
Solyc11g007040.1.1,1218
Solyc11g007060.1.1,2541
Solyc11g007070.1.1,1137
Solyc11g007080.1.1,759
Solyc11g007090.1.1,1230
Solyc11g007110.1.1,1416
Solyc11g007120.1.1,837
Solyc11g007130.1.1,1326
Solyc11g007160.1.1,1203
Solyc11g007170.1.1,1215
Solyc11g007230.1.1,2358
Solyc11g007260.1.1,411
Solyc11g007270.1.1,1968
Solyc11g007310.1.1,2934
Solyc11g007320.1.1,1506
Solyc11g007340.1.1,1140
Solyc11g007350.1.1,1392
Solyc11g007460.1.1,1311
Solyc11g007490.1.1,1332
Solyc11g007510.1.1,2190
Solyc11g007540.1.1,1512
Solyc11g007550.1.1,1404
Solyc11g007570.1.1,678
Solyc11g007580.1.1,5610
Solyc11g007590.1.1,1017
Solyc11g007610.1.1,1011
Solyc11g007660.1.1,1812
Solyc11g007670.1.1,2553
Solyc11g007680.1.1,417
Solyc11g007690.1.1,1473
Solyc11g007700.1.1,1074
Solyc11g007710.1.1,888
Solyc11g007720.1.1,1935
Solyc11g007730.1.1,1032
Solyc11g007740.1.1,834
Solyc11g007750.1.1,1119
Solyc11g007760.1.1,1485
Solyc11g007770.1.1,2307
Solyc11g007780.1.1,1155
Solyc11g007800.1.1,2529
Solyc11g007810.1.1,507
Solyc11g007830.1.1,1113
Solyc11g007840.1.1,3147
Solyc11g007850.1.1,1545
Solyc11g007900.1.1,4422
Solyc11g007910.1.1,2517
Solyc11g007920.1.1,435
Solyc11g007930.1.1,417
Solyc11g007940.1.1,987
Solyc11g007960.1.1,1479
Solyc11g007990.1.1,1329
Solyc11g008000.1.1,1587
Solyc11g008010.1.1,1398
Solyc11g008050.1.1,1374
Solyc11g008090.1.1,864
Solyc11g008100.1.1,315
Solyc11g008120.1.1,474
Solyc11g008130.1.1,573
Solyc11g008140.1.1,1350
Solyc11g008150.1.1,4530
Solyc11g008210.1.1,888
Solyc11g008250.1.1,2274
Solyc11g008260.1.1,1161
Solyc11g008270.1.1,333
Solyc11g008280.1.1,1506
Solyc11g008290.1.1,819
Solyc11g008310.1.1,798
Solyc11g008320.1.1,3015
Solyc11g008340.1.1,3432
Solyc11g008350.1.1,3255
Solyc11g008360.1.1,1245
Solyc11g008370.1.1,510
Solyc11g008380.1.1,1221
Solyc11g008390.1.1,1875
Solyc11g008420.1.1,570
Solyc11g008430.1.1,603
Solyc11g008440.1.1,1668
Solyc11g008460.1.1,1215
Solyc11g008470.1.1,1500
Solyc11g008480.1.1,894
Solyc11g008500.1.1,1083
Solyc11g008510.1.1,210
Solyc11g008530.1.1,3954
Solyc11g008540.1.1,4059
Solyc11g008550.1.1,1353
Solyc11g008570.1.1,2076
Solyc11g008580.1.1,1776
Solyc11g008590.1.1,966
Solyc11g008610.1.1,1182
Solyc11g008620.1.1,1083
Solyc11g008630.1.1,1386
Solyc11g008670.1.1,2502
Solyc11g008680.1.1,1182
Solyc11g008690.1.1,696
Solyc11g008700.1.1,1527
Solyc11g008710.1.1,1509
Solyc11g008720.1.1,1515
Solyc11g008730.1.1,942
Solyc11g008740.1.1,3837
Solyc11g008760.1.1,2460
Solyc11g008770.1.1,2286
Solyc11g008780.1.1,1473
Solyc11g008790.1.1,741
Solyc11g008800.1.1,3474
Solyc11g008810.1.1,1494
Solyc11g008830.1.1,693
Solyc11g008850.1.1,1788
Solyc11g008870.1.1,1785
Solyc11g008890.1.1,876
Solyc11g008900.1.1,1302
Solyc11g008910.1.1,336
Solyc11g008940.1.1,1959
Solyc11g008960.1.1,1815
Solyc11g008970.1.1,2286
Solyc11g008980.1.1,615
Solyc11g008990.1.1,993
Solyc11g009000.1.1,678
Solyc11g009010.1.1,321
Solyc11g009020.1.1,909
Solyc11g009030.1.1,399
Solyc11g009040.1.1,312
Solyc11g009050.1.1,993
Solyc11g009060.1.1,1221
Solyc11g009070.1.1,933
Solyc11g009080.1.1,1536
Solyc11g009090.1.1,660
Solyc11g010100.1.1,675
Solyc11g010110.1.1,2637
Solyc11g010120.1.1,1014
Solyc11g010170.1.1,1275
Solyc11g010180.1.1,648
Solyc11g010190.1.1,840
Solyc11g010200.1.1,810
Solyc11g010210.1.1,1746
Solyc11g010220.1.1,1737
Solyc11g010230.1.1,411
Solyc11g010240.1.1,1785
Solyc11g010260.1.1,1758
Solyc11g010270.1.1,1053
Solyc11g010280.1.1,192
Solyc11g010300.1.1,1656
Solyc11g010310.1.1,5118
Solyc11g010330.1.1,1170
Solyc11g010350.1.1,1341
Solyc11g010380.1.1,1482
Solyc11g010440.1.1,780
Solyc11g010450.1.1,1599
Solyc11g010460.1.1,939
Solyc11g010470.1.1,750
Solyc11g010480.1.1,1563
Solyc11g010490.1.1,3300
Solyc11g010500.1.1,975
Solyc11g010550.1.1,2907
Solyc11g010560.1.1,3957
Solyc11g010570.1.1,798
Solyc11g010580.2.1,1023
Solyc11g010600.1.1,1437
Solyc11g010610.1.1,2265
Solyc11g010620.1.1,3792
Solyc11g010630.2.1,3318
Solyc11g010660.1.1,1938
Solyc11g010680.2.1,372
Solyc11g010690.1.1,2142
Solyc11g010700.1.1,2397
Solyc11g010710.1.1,1632
Solyc11g010730.1.1,1515
Solyc11g010790.1.1,1413
Solyc11g010810.1.1,1413
Solyc11g010840.1.1,1842
Solyc11g010850.1.1,2145
Solyc11g010890.1.1,1233
Solyc11g010900.1.1,1017
Solyc11g010910.1.1,1143
Solyc11g010920.1.1,3426
Solyc11g010940.1.1,1128
Solyc11g010950.1.1,1083
Solyc11g010960.1.1,1080
Solyc11g011000.1.1,852
Solyc11g011010.1.1,393
Solyc11g011020.1.1,1929
Solyc11g011030.1.1,687
